"location_clean","Latitude","Longitude"
"Eel River Crossing, New Brunswick, Canada",48.0157915,-66.4218163
"Manta, Ecuador",-1.0320064,-80.8169311
"Khanty, Russia",61.8793428,68.6418156
"Sao Paolo, Brazil",-23.5506507,-46.6333824
"Near Tikal, Guatemala",NA,NA
"Aubusson, France",48.7842759,-0.5521714
"Lucapa, Angola",-8.4195244,20.7410918
"Near Charkhidadri, India",NA,NA
"Ngong, Kenya",-1.3666,36.65
"Bolchaïa Pyssa, Russia",NA,NA
"Quincy, Illinois",39.9356016,-91.4098727
"Off Cape Mendocino, CA",NA,NA
"Off Moroni, Comoros",NA,NA
"Bethel, Arkansas",35.2489731,-93.1090627
"Abakan, Siberia, Russia",53.72068,91.4406019
"Boise, Idaho",43.6166163,-116.200886
"Tver, Russia",56.858675,35.9208284
"Rio Negro, Colombia",5.7169833,-74.473683
"Narrows, Virginia",37.3315103,-80.8111867
"Near Nellore, India",NA,NA
"Dorchester, New Hampshire",43.7565057,-71.9490529
"Edenton, North Carolina",36.057938,-76.6077213
"Near Moamoa, Samoa",NA,NA
"Near Monroe, Michigan",NA,NA
"Sparrevohn, Arkansas",NA,NA
"Yola, Nigeria",9.2089255,12.4802485
"Tambacoumba, Senegal",12.6187699,-15.9944823
"Near Quiangala, Angola",NA,NA
"Northern Israel",33.0601833,35.2448195
"Lake Simcoe, Ontario, Canada",44.3980336,-79.3441295
"Near Mashhad, Iran",NA,NA
"Cherkessk, Russia",44.2285229,42.048257
"Griffin, Georgia",33.2467807,-84.2640904
"Near Wainwright, Alaska",NA,NA
"Brazzaville, DemocratiRepubliCongo",NA,NA
"Gyandzha, Azerbaijan",NA,NA
"Near Sorei, Niger",NA,NA
"Tanjung Pandan, Indonesia",-4.7033455,103.2833167
"Near Konduz, Afghanistan",NA,NA
"Huangtian, China",30.4615043,118.496642
"Near Irumu, Congo",NA,NA
"Mandalgobi, Mongolia",45.7630435,106.2704145
"Madh Island, India",19.1979362,72.8002494
"Skwentna, Alaska",61.9325455,-151.2137806
"Suzano, Brazil",-23.5427842,-46.3108391
"Off Santiago de Cuba, Cuba",NA,NA
"Bandung, Indonesia",-6.9218457,107.6070833
"Goroka,  New Guinea",-6.0892856,145.3940346
"Near Ranong, Thailand",NA,NA
"Calabar , Nigeria",4.9795999,8.3373597
"Florence, Italy",43.7697955,11.2556404
"Matsu Island, Taiwan",26.369055,120.4884646
"100 miles SW of Kuujjuaq, Quebec, Canada",NA,NA
"Tindal, NT, Australia",-14.4986496,132.3969334
"Criciúma, Brazil",-28.6789941,-49.3695627
"Puerto Inirida, Venezuela",NA,NA
"Phnom Penh, Cambodia",11.5730391,104.857807
"Near Miri, Malaysia",NA,NA
"Near Uvira, Zaire",NA,NA
"Off Namibia, Africa",NA,NA
"Buah Nabar, Indonesia",3.355789,98.5751592
"Near Montrose, Colorado",NA,NA
"Banjul, Gambia",13.4410165,-16.5627509
"Nuevo Berlin, Uruguay",-32.9803448,-58.0569456
"Monterey Bay, near PacifiGrove, California",NA,NA
"Jalal-Abad, Afghanistan",34.6527692,69.7207148
"Near La Roche, Alberta, Canada",NA,NA
"Near Barrow, Alaska",NA,NA
"Irkutsk-2, Russia",52.3533582,104.2191538
"Little Grand Rapids, Canada",52.0196462,-95.4547602
"La Veriente, Bolivia",NA,NA
"Near Mackenzie, British Colombia, Canada",NA,NA
"Fotina, Greece",40.2672185,22.5979705
"Tanagra, Greece",38.3279631,23.536722
"AtlantiOcean, off Angola",NA,NA
"Rio Sidra, Panama",9.4519359,-78.8327433
"Maiden, North Carolina",35.5766048,-81.2139216
"Tor Kach, Pakistan",NA,NA
"Brno, Czech Republic",49.1922443,16.6113382
"Yangon (Rangoon), Myanmar",16.7719058,96.1675197
"Pagalungan, Philippines",7.0599392,124.6992377
"Near Cavalese, Trento, Italy",NA,NA
"Terceira, Portugal",38.7211654,-27.217638
"Near Navafria, Spain",NA,NA
"Near Nasir, Sudan",NA,NA
"Near Clarksville, Tennesee",NA,NA
"Bismark, North Dakota",46.808327,-100.783739
"Mombasa, Kenya",-4.05052,39.667169
"Off Hsinchu, Taiwan",NA,NA
"Near Charasyab, Afghanistan",NA,NA
"Piura, Peru",-5,-80.333333
"Andoas, Peru",-3.3754615,-76.6396161
"Near Nema, Mauritania",NA,NA
"Near Longtiang, Laos",NA,NA
"Indian Trail, North Carolina",35.0768141,-80.6692352
"Near Erdenet, Mongolia",NA,NA
"Mt. Waialeale, Hawaii",21.2735628,-157.7027043
"Off Rasal, United Arab Emirates",NA,NA
"Córdoba, Argentina",-31.4166867,-64.1834193
"Asmara, Eritrea",15.3389667,38.9326763
"Pico de Orizaba, Mexico",19.0303263,-97.2698195
"Southhampton, England",NA,NA
"Manacapuru River, Brazil",NA,NA
"Kochi, India",9.9679032,76.2444378
"Genoa, Italy",44.40726,8.9338624
"Near Quiberon, France",NA,NA
"Kincolith, British Columbia, Canada",54.9944853,-129.9558154
"Saurimo, Angola",-9.6589303,20.3981118
"Foveaux Strait, New Zealand",-46.612088,168.3598392
"Near Ghorepani, Nepal",NA,NA
"Roseau, Dominica",15.2991923,-61.3872868
"Pretoria, South Africa",-25.7459277,28.1879101
"Manibagi, Myanmar",NA,NA
"Angola",-11.8775768,17.5691241
"Off Peggy's Cove, Nova Scotia, Canada",NA,NA
"Port Alsworth, Alaska",60.1733525,-154.3201063
"Luzamba, Angola",-9.1472811,18.0431019
"Near Silimo, Indonesia",NA,NA
"Mount Cook, New Zealand",-43.5950017,170.1421677
"Near Nador, Morroco",NA,NA
"Praia, Cape Verde",14.9162811,-23.5095095
"Off Mannar, Sri Lanka",NA,NA
"Near Canaima, Venezuela",NA,NA
"Near Kindu, Congo",NA,NA
"Yerevan, Armenia",40.1777112,44.5126233
"Fortaleza, Brazil",-3.7304512,-38.5217989
"Rwenzori mountains, Uganda",0.4206325,29.936915
"Near Quetzaltenango, Guatemala",NA,NA
"Koror, Nepal",NA,NA
"Edgewater, Maryland",38.9358105,-76.5530141
"Victoria, British Columbia",48.4283182,-123.364953
"King Island, Tasmania",-39.8686056,143.9785801
"Umpire, Arkansas",34.2789981,-94.0507527
"Baie-Comeau, Canada",49.2118373,-68.1801406
"Sittwe, Myanmar",20.139197,92.8970859
"Near Surat Thani, Thailand",9.7834728,100.0566819
"Medellín, Colombia",6.2697325,-75.6025597
"Vila Nova, Angola",-12.6338815,16.0461295
"Near Huambo, Angola",NA,NA
"Guernsey, Channel Islands, England",NA,NA
"Geilenkirchen, Germany",50.963605,6.1199802
"Mayne Island, British Columbia, Canada",48.8443829,-123.2875518
"Coconut Island, QLD, Australia",-10.0501856,143.0692813
"Jumla, Nepal",29.2388968,82.1979992
"Bluefields, Nicaragua",11.6038399,-83.5613814
"Hoskins, Papua New Guinea",-5.4519975,150.4071418
"Kinshasa,  DemocratiRepubliCongo",NA,NA
"Near Bishop, California",NA,NA
"Rui'an, China",27.7809047,120.6512652
"Near Tame, Colombia",NA,NA
"Davis Inlet, Newfoundland, Canada",55.8852051,-60.8961284
"Ribeirao Preto, Brazil",-21.1776315,-47.8100983
"Near Ceyhan, Turkey",NA,NA
"Near Malaga, Colombia",NA,NA
"Shanghi, China",NA,NA
"Off Port Vila, Vanuatu",NA,NA
"Kunching, Malaysia",NA,NA
"Ol Kiombo, Kenya",NA,NA
"Coron, Philippines",11.9985507,120.2051611
"Goroka, Papua New Guinea",-6.0730028,145.3932891
"Long Haul Lake, Manatoba, Canada",NA,NA
"Seraing, Belgium",50.6152381,5.5089437
"Toluca , Mexico",19.292545,-99.6569007
"Off Martha's Vineyard, Massachusetts",NA,NA
"Near Bluefields, Nicaragua",NA,NA
"Near Orito, Colombia",NA,NA
"Nasevou Village, Fiji",-18.111722,178.4060254
"Marine City, Michigan",42.7190045,-82.4941921
"Santo Antao, Cape Verde Islands",NA,NA
"Hualian, Taiwan",23.9913421,121.6197276
"Turtkul, Uzbekistan",41.5544131,61.0002405
"Mount Meru, Tanzania",-3.2434311,36.7497884
"Glasgow, Scotland",55.861155,-4.2501687
"Westerly, Rhode Island",41.3775996,-71.8272911
"Belelm, Brazil",NA,NA
"Mt. Hidalgo, Mexico",NA,NA
"Mt. Mauna Loa, Hawaii",19.5357926,-155.5762257
"Off Genova, Italy",NA,NA
"San Carlos, Venezuela",9.6631589,-68.5869647
"Aberdeen, South Dakota",45.4649805,-98.487813
"Off Nantucket Island, Massachusetts",NA,NA
"Charllis, Idaho",NA,NA
"Zheng Zou AB, China",36.914927,117.804714
"Near Pristina, Kosovo",NA,NA
"Near Bayombang, Philippines",NA,NA
"Near Branson, Missouri",36.6518967,-93.2679027
"Near Sundsvall, Sweden",NA,NA
"Kuwait City, Kuwait",29.3796532,47.9734174
"Sao Jorge, Azores (Portugal)",38.6445306,-28.052794
"Marianna, Florida",30.7743596,-85.2268735
"Bukavu, DemocratiRepubliCongo",NA,NA
"Great Hallingbury, United Kingdom",51.8539955,0.1955686
"Amritsar, India / Kandahar, Afghanistan",NA,NA
"Bejuma, Venezuela",10.1740211,-68.2578551
"Near Simara, Nepal",NA,NA
"Near Zonguldak, Turkey",NA,NA
"Abuja, Nigeria",9.0643305,7.4892974
"Niederhasli, Switzerland",47.4812949,8.4858049
"Off Marsa el-Brega, Libya",NA,NA
"Off Abidjan, Ivory Coast",5.2969747,-3.9569691
"Pepa ,Congo",-7.0770001,29.724444
"Off Cagayancillo, Philippines",NA,NA
"Off Point Mugu, California",NA,NA
"Iliamna, Alaska",59.800471,-154.8815249
"Burbank, Calilfornia",NA,NA
"Ennadai Lake, Canada",60.9124163,-101.1702239
"Near Kuna Yala, Panama",NA,NA
"Herreira, Spain",38.9778759,1.3198996
"Kadirana, Sri Lanka",6.9782078,79.8746542
"Huambo, Angola",-12.7772455,15.7346713
"Near Gualeguaychu, Argentina",NA,NA
"Boca Raton, Florida",26.3586885,-80.0830984
"Samal Island, Philippines",7.0453024,125.7501162
"Bapi, Papua New Guinea",-7.6572063,147.0944802
"Lyon Satolas, France",45.7244237,5.0865172
"Kurupung, Guyana",6.2465363,-60.1415786
"Kaunakakai, Hawaii",21.0906247,-157.0208436
"Moanda, Gabon",-1.554764,13.2218993
"Near Wilkes-Barre, Pennsylvania",NA,NA
"Off Whyalla, Australia",-32.9953048,137.5438046
"Accra, Ghana",5.5571096,-0.2012376
"Shitai, China",30.1875746,117.5942216
"Off Shimano, Japan",NA,NA
"Near Villahermosa, Mexico",NA,NA
"Patna, India",25.6093239,85.1235252
"Linneus, Maine",46.0386716,-67.959596
"Nassau, Bahamas",25.0782266,-77.3383438
"Gonesse, France",48.9863555,2.4500537
"Mafraq, Jordan",32.5386102,38.1307328
"Jodhura, Nepal",NA,NA
"Cubatao, Brazil",-23.8857982,-46.4241869
"Puerto Montt, Chile",-41.471798,-72.9395915
"Burlington Township, New Jersey",40.072587,-74.8870076
"Near Tshikapa, Congo",NA,NA
"Teslin Lake, British Columbia, Canada",59.9715705,-132.3988541
"Lumber City, Georgia",31.9293488,-82.6795831
"Off Manama, Bahrain",NA,NA
"Hilo Bay, Hawaii",19.7259603,-155.0786659
"Near La Fortuna, Costa Rica",NA,NA
"Mount Montezuma, Colombia",NA,NA
"Near Burketown, Australia",NA,NA
"Kumarapura, Sri Lanka",NA,NA
"Nuiqsut, Alaska",70.2168364,-151.0029678
"Reynosa, Mexico",26.0907673,-98.2788191
"Near Sumacal, Beni, BO",NA,NA
"Port Radium, Northwest Territories, Canada",66.0853919,-118.0380164
"Lummi Island, Washington",48.6945706,-122.6699819
"Hillsboro, Missouri",38.2322766,-90.5629034
"Near Sam Neua, Laos",NA,NA
"Near Batumi, Republiof Georgia",NA,NA
"Near Monaquimbundo, Angola",NA,NA
"Luabo, DemocratiRepubliCongo",NA,NA
"Near Luanda, Angola",NA,NA
"Cordoba, Spain",37.8845813,-4.7760138
"Near Lake Point, Utah",NA,NA
"Eider Point, Alaska",53.9576138,-166.5894621
"Ciudad Bolivar, Venezuela",8.1028532,-63.5469562
"Byers, Colorado",39.709152,-104.2219965
"Beaver Island, Minnesota",48.0635145,-91.4880411
"Jakobkondre, Suriname",NA,NA
"Near Granton Harbour, Scotland",NA,NA
"Rio Azul Farm, Brazil",-19.5905033,-39.792605
"Unadilla, Georgia",32.2617378,-83.7364358
"Medina, Saudi Arabia",24.471153,39.6111216
"Near Lubango, Angola",NA,NA
"Gustavia, St. Barthélémy, French West Indies",NA,NA
"Jadura, Indonesia",NA,NA
"Near Aspen, Colorado",NA,NA
"Ashbaubenon, Wisconsin",NA,NA
"Adar Yeil, Sudan",NA,NA
"Thanh Tranh Village, Vietnam",NA,NA
"Near Roque Perez, Argentina",NA,NA
"Malatya, Turkey",38.3487153,38.3190674
"Mendoza, Argentina",-34.5970325,-68.7304797
"Near Sari, Iran",NA,NA
"Near Myakotino, Russia",NA,NA
"Jayapura, Indonesia",-2.5387539,140.7037389
"Off Chinhae, South Korea",NA,NA
"Near Puerto Cabello, Venezuela",NA,NA
"Reykjavík, Iceland",64.145981,-21.9422367
"Near Meadview, Arizona",NA,NA
"Mugogo, DemocratiRepubliCongo",NA,NA
"Terceira, Azores",38.7211654,-27.217638
"Ithaca, New York",42.4374175,-76.5483724
"Shanksville, Pennsylvania",40.0175017,-78.9071878
"Arlington, Virginia.",38.8769326,-77.0893094
"Near Chichen Itza, Mexico",NA,NA
"Belo Horizonte, Brazil",-19.9227318,-43.9450948
"Decatur Island, Washington",48.50296,-122.80833
"110 miles SW of Sochi, Russia",NA,NA
"Mollet Lake, Quebec, Canada",NA,NA
"Dillingham, Alaska",59.0398598,-158.4604177
"Off Valencia, Spain",39.4780584,-0.3803072
"Shamattawa, Canada",55.8608747,-92.0897947
"Near Humiata, Brazil",NA,NA
"Belle Harbor, Queens, New York",40.5768201,-73.8477383
"Kalyazin, Russia",57.2412281,37.8296146
"Palade, Estonia",58.9684544,22.8543401
"Birchwil, Switzerland",47.4586072,8.6349201
"Port Harcourt, Nigeria",4.7676576,7.0188527
"San Jerónimo de Moravia , Costa Rica",10.0060332,-84.015112
"Near Novaya Inya , Russia",NA,NA
"Bessemer, Alabama",33.4017766,-86.954437
"Sierra Blanca, Texas",31.1778312,-105.357627
"Geti, DemocratiRepubliCongo",NA,NA
"Bremerhaven, Germany",53.5505392,8.5851945
"Hollywood, Florida",26.0112014,-80.1494901
"Birmingham, England",52.4796992,-1.9026911
"Shamsi AFB, Pakistan",NA,NA
"Bilbao, Spain",43.2630018,-2.9350039
"Chilpancingo, Mexico",19.4059029,-99.1685264
"Near Solo, Indonesia",NA,NA
"Near La Bonita, Ecuador",NA,NA
"Near Milford Sound, New Zealand",NA,NA
"Near Luena, Angola",NA,NA
"Near Ipiales, Colombia",NA,NA
"Ellsworth AFB, South Dakota",44.1471806,-103.0867515
"Near Khorramabed, Iran",NA,NA
"Lakhta, Russia",59.9911386,30.1673669
"Off Dumaguete, Philippines",NA,NA
"Monte Rotondo, Italy",42.9656152,13.1954149
"Near Placetas, Cuba",NA,NA
"Alma, Wisconsin",44.320281,-91.9149094
"Off Djibouti, Republiof Djibouti",NA,NA
"Near Cairns, QLD, Australia",-16.9137297,145.72064
"Palma de Mallorca, Spain",39.5812525,2.7092683
"Near Sweers Island, QLD, Australia",NA,NA
"Popayán, Colombia",2.4422295,-76.6072368
"Near Olancho, Honduras",NA,NA
"Near Abakan, Russia",NA,NA
"Near Tunis, Tunisia",NA,NA
"Off Dalian, China",NA,NA
"Off Penghu Island, Taiwan",NA,NA
"George, South Africa",-33.9597212,22.4587148
"Near Ndalatando, Angola",NA,NA
"Oiapoque, Amapa, Brazil",3.8432128,-51.8350798
"Winnipeg, Manitoba",49.8955367,-97.1384584
"Near Gardez, Afghanistan",NA,NA
"Uberlingen, Germany",47.7664456,9.1605106
"San Dimas, California",34.1065404,-117.8069361
"Near Long Barai, Indonesia",NA,NA
"Off Cromer, Norfork, England",NA,NA
"Surkhet, Nepal",28.6573817,81.5137825
"Lviv, Ukraine",49.841952,24.0315921
"Caguas, Puerto Rico",18.2129421,-66.0558844
"Kadjuduwa Watta, Sri Lanka",NA,NA
"Khankala, Chechnya",43.2908848,45.7776202
"Pokhara, Nepal",28.209538,83.991402
"Near Ayan, Russia",NA,NA
"Near Xichang, China",NA,NA
"High Prarie, Alberta, Canada",NA,NA
"Pucallpa, Peru",-8.3820737,-74.5387507
"Paranapanema, Sao Paulo, Brazil",-23.390161,-48.720868
"Near Natashquan, Quebec, Canada",NA,NA
"Vasco, India",15.3984159,73.8128829
"Santa Cruz do Sul, Brazil",-29.714209,-52.4285807
"Spanish Fort, Alabama",30.6754503,-87.9040269
"Eveleth, Minnesota",47.462761,-92.538824
"Near Niederanven, Luxembourg",NA,NA
"Tarakan, Indonesia",3.3000169,117.6330159
"Taos, New Mexico",36.4072377,-105.573284
"Masai Mara Game Reserve, Kenya",NA,NA
"Mena, Arkansas",34.5837324,-94.2376664
"Gohu Airstrip, Papua New Guinea",NA,NA
"Mosul, Iraq",36.3436941,43.0997156
"Rockford, Illinois",42.2713945,-89.093966
"Off Pachao Tao, Taiwan",NA,NA
"Near Isfanan, Iran",NA,NA
"Off Manteo, North Carolina",NA,NA
"Anjouan, Comoros Islands",NA,NA
"Diyarbakir, Turkey",37.9162222,40.2363542
"Near Chachapoyas, Peru",NA,NA
"Near Ndjolé, Gabon",NA,NA
"Busia, Kenya",0.3712048,34.2647952
"Baucau, East Timor",-8.4650462,126.4585621
"Tallinn, Estonia",59.4372419,24.7572802
"Ferguson, Kentucky",37.0667444,-84.5999413
"Near Shahdad, Iran",NA,NA
"Near Kohat, Pakistan",32.9971298,70.6261718
"Near Barki, Russia",NA,NA
"New Vienna, Iowa",42.5480503,-91.1143005
"Near Kinshasa, Congo",NA,NA
"Near Macka, Turkey",NA,NA
"Talkeetna, Alaska",62.267644,-150.0295288
"Near Oiapoque,  Brazil",NA,NA
"Volcano, Hawaii",19.489205,-155.2573683
"Near Brest, France",NA,NA
"Near Rudshour, Iran",NA,NA
"Anchor Point, Alaska",59.7683285,-151.6770193
"Near Rooisand Desert Ranch, Namibia",NA,NA
"Blida, Algeria",36.4705658,2.8274937
"Belem, Para, Brazil",-1.45056,-48.4682453
"Macaé, Rio de Janeiro, Brazil",-22.2828305,-41.9649091
"Port Sudan, Sudan",19.619217,37.211709
"Off Treasure Cay, Bahamas",NA,NA
"Near San Cristobal, Venezuela",NA,NA
"Mount Kenya, Kenya",-0.152707,37.3092138
"Waialeale,Kauai, Hawaii",22.0700655,-159.4979006
"Groton, Connecticut",41.3454024,-72.0462196
"Tocomita, Venezuela",7.4218969,-63.2734425
"Kamchatka Peninsula, Russia",55.8680319,158.8025312
"Cap Haitien, Haiti",19.7595236,-72.2008068
"Off Hyannis, Massachusetts",41.6570349,-70.2783172
"Near Summer Beaver, Canada",NA,NA
"Del Rio, Texas",29.357515,-100.8987707
"Near La Quemada, Mexico",NA,NA
"Gaspé, Quebec, Canada",48.6146774,-66.0665726
"Sao Gabriel de Cachoeria",NA,NA
"Off Waikanae, New Zealand",NA,NA
"Uriman, Venezuela",5.3570998,-62.6702642
"Tampico, Mexico",22.2701096,-97.8948674
"Cody, Wyoming",44.5263107,-109.056392
"Near Hasi, Iraq",NA,NA
"Near Ogle, Guyana",NA,NA
"200 miles NE of Derby, Australia",NA,NA
"Boende, Congo",-0.2836634,20.8826368
"Jellicoe, Ontario, Canada",49.683333,-87.516667
"Helendale, California",34.7404742,-117.3303203
"Cotonou, Benin",6.3676953,2.4252507
"Off Sharm el Sheikh, Egypt",NA,NA
"Lake Erie, off Pelee Island, Ontario, Canada",NA,NA
"Ghardaïa, Algeria",32.440827,3.5618209
"Bitonja, Bosnia-Herzegovina",NA,NA
"Cagliari, Italy",39.2171994,9.113311
"Trefoil Island, TAS, Australia",-40.6325155,144.69042
"San Diego-Miramar NAS, California",NA,NA
"Off Beef Island, British Virgin Islands",NA,NA
"Tonopah, Nevada",38.100063,-117.2250609
"Hamilton Island, QLD, Australia",-20.3546262,148.9560518
"Pyote, Texas",31.5366066,-103.126191
"Near Milpillas, Mexico",NA,NA
"Chimanta mountains, Venezuela",NA,NA
"Carepa, Colombia",7.7984516,-76.7460389
"Jiech, Sudan",NA,NA
"Dalang, Sudan",12.0315831,29.6516649
"Bozoy, Kazakhstan",NA,NA
"Mwingi, Kenya",-0.9333,38.0666
"Near Lukla, Nepal",NA,NA
"Off Libreville, Gabon",NA,NA
"Near Yengema, Sierra Leone",NA,NA
"Ticonderoga, New York",43.8552642,-73.5046825
"Off  Macaé , Rio de Janeiro , Brazil",NA,NA
"Ononge, Papua New Guinea",-8.6731495,147.262127
"Great Falls, Montana",47.5048851,-111.29189
"Near Goma, DemocratiRepubliCongo",NA,NA
"Near Maracay, Venezuela",NA,NA
"Near Rostov-on-Don, Russia",NA,NA
"Near Toula, Russia",NA,NA
"Near MGrath, Alaska",NA,NA
"Villahermosa, Mexico",17.9884657,-92.9366326
"Off Mount Athos, Greece",NA,NA
"Tortuguero lagoon, Puerto Rico",NA,NA
"Kaduqli, Sudan",11.0085934,29.7155751
"Near Bagram, Afghanstan",NA,NA
"Jefferson City, Missouri",38.577359,-92.1724265
"Halifax, Nova Scotia, Canada",44.648618,-63.5859487
"Coron Island, Philippines",11.897307,120.2382323
"Near Kirksville, Missouri",NA,NA
"Baotou, Inner Mongolia, China",40.6174777,109.944912
"Montrose, Colorado",38.4375391,-108.2403855
"Solo, Indonesia",-7.5692489,110.828448
"Bellevue, Idaho",43.463518,-114.2606
"El Junquito, Venezuela",10.4609033,-67.0789428
"Uberaba, Brazil",-19.750833,-47.936666
"Near Jeddah, Saudi Arabia",21.5007671,39.1923429
"Manguipayan, Colombia",NA,NA
"Tura,Siberia, Russia",64.2702274,100.207565
"Keene, New Hampshire",42.933597,-72.2784264
"Rutbah, Iraq",33.0367407,40.2876459
"Lasi, Hungary",NA,NA
"Near Al Taji, Iraq",NA,NA
"Bimin, Papua, New Guinea",NA,NA
"Chrallave, Venezuela",NA,NA
"Off Campbeltown, United Kingdom",NA,NA
"Varandey, Russia",68.827538,58.07885
"Off Mwanza, Tanzania",NA,NA
"El Embrujo, Providencia Island, Colombia",NA,NA
"Near Rovie, Albania",NA,NA
"Enarotali, Indonesia",-3.9284498,136.3766675
"Pisco, Peru",-13.7099813,-76.2029793
"Taranaki, New Zealand",-39.3848064,174.1973505
"Near Kisangani, DemocratiRepubliCongo",NA,NA
"Lockhart River, Queensland, Australia",-13.0453165,143.3049774
"El Portezulo, Argentina",NA,NA
"Mongu, Zambia",-15.2668751,23.1365365
"Walungu, Congo",-2.7708003,28.6000504
"Khartoom, Sudan",NA,NA
"Baney, Equatorial Guinea",3.7012926,8.9102322
"Off Palermo, Italy",NA,NA
"Off Talinn, Estonia",NA,NA
"Near Grammatikos, Greece",NA,NA
"Near La Cucharita, Venezuela",NA,NA
"Near Pucallpa, Peru",NA,NA
"Isiro, DemoctratiRepubliCongo",NA,NA
"Medan, Indonesia",3.5894617,98.6741623
"Near Brazzaville, Congo",NA,NA
"Alto da Boa Vista, Brazil",-22.9621126,-43.2535816
"San Juan de Manapiare, Venezuela",5.3282413,-66.0569024
"Haena, Hawaii",22.224685,-159.5579039
"Aru, DemocratiRepubliCogo",NA,NA
"Winnipeg, Canada",49.8955367,-97.1384584
"Lisa, Nigeria",7.25,3.6
"Stupino, Russia",54.886598,38.0772589
"Near Port Harcourt, Nigeria",NA,NA
"Off Miami Beach, Florida",NA,NA
"Nardaran, Azerbaijan",40.5588769,50.0065319
"Puncak Jaya, Indonesia",-4.0786047,137.1586126
"Truckee, California",39.3279454,-120.1835765
"Near Karkov",NA,NA
"Bukalaza, Uganda",NA,NA
"Near Orumiyeh, Iran",NA,NA
"Near Telkibanya, Hungary",NA,NA
"Near Port Alberni, British Columbia, Canada",NA,NA
"Near Watertown, Wisconson",NA,NA
"Near Paris, Tennessee",NA,NA
"Labiano, Spain",42.7572151,-1.5481538
"Rio Bonito, Brazil",-23.1019554,-48.2610535
"Marsabit, Kenya",2.8579583,37.7154892
"Kousséri, Cameroon",12.0831175,15.0191262
"Near Tersky, Russia",NA,NA
"Lashkar Gah, Afghanistan",31.5830558,64.3601386
"Peak Margarita, Uganda",NA,NA
"Off Sochi, Russia",NA,NA
"La Ronge, Saskatchewan",55.1005283,-105.2900485
"Off São Tomé Island",NA,NA
"Yaocun, China",36.1776093,113.806834
"Mullan, Idaho",47.4702078,-115.8018253
"Abéché, Chad",13.8280295,20.8283652
"Jumla, Napal",NA,NA
"Sake, DemocratiRepubliCongo",NA,NA
"Multan, Pakistan",30.197838,71.4719683
"Near Leticia, Colombia",NA,NA
"Near Pownal, Vermont",NA,NA
"Near Piacenza, Italy",NA,NA
"Near Donetsk, Ukraine",46.8850872,37.3267682
"Mahad, Iran",NA,NA
"Vladikavkaz, Russia",43.024593,44.68211
"Vandeikya, Nigeria",6.8334444,9.0458344
"Near Sao Felix do Araguaia , Brazil",NA,NA
"Stord, Norway",59.8250205,5.4883706
"Tashkent, Russia",56.8482892,60.6098184
"Cajon Pass, California",34.3252897,-117.4286824
"Near Port Heiden, Alaska",NA,NA
"Mbeya, Tanzania",-8.6131228,33.3341957
"Off Parepare, Indonesia",NA,NA
"Matabwe, Tanzania",NA,NA
"Near Balad Air Base, Iraq",NA,NA
"Zapotlanejo, Mexico",20.6396569,-103.0515186
"Near Baghdad, Iraq",NA,NA
"East Bay Cay, Turks & Caicos Islands",NA,NA
"Belgrade, Montana",45.773279,-111.184535
"Yogyakarta, Indonesia",-7.9778384,110.3672257
"Princeville, Hawaii",22.223611,-159.485278
"Hanea, Kauai, Hawaii",NA,NA
"Fazenda Nossa Senhora de Lourdes, Brazil",-21.6455604,-45.1935254
"Samara, Russia",53.1956255,50.1014927
"Near Kopinang, Guyana",NA,NA
"Shatoi, Chechnya",NA,NA
"Near Dizangue, Cameroon",NA,NA
"Near El-Thamad, Egypt",NA,NA
"Walikale Airstrip, Congo",NA,NA
"Near Pampa Hermosa, Peru",NA,NA
"Freetown, Sierra Leone",8.479004,-13.26795
"Near Milwaukee, Wisconson",NA,NA
"Selenge province, Mongolia",49.3910136,107.0629034
"Vungano Hills, Malawi",NA,NA
"Near Kamina, Congo",NA,NA
"Near Sihanoukville, Cambodia",NA,NA
"M'Banza Congo, Angola",-6.2678204,14.2417957
"Culiacan, Mexico",24.7978965,-107.393395
"Connemara, Ireland",53.3695067,-7.5026687
"Muncho Lake, British Columbia, Canada",58.9939483,-125.7770163
"Near Shinile, Ethiopia",NA,NA
"Rudyerd Bay, Alaska",55.5897222,-130.7458333
"Near Ruidoso, New Mexico",NA,NA
"Off Moorea, French Polynesia",NA,NA
"Near Ketchikan, Alaska",NA,NA
"Near Kirkuk, Iraq",NA,NA
"Kongolo, DemocratiRepubliCongo",NA,NA
"Goma, DemocratiRepubliCongo",NA,NA
"Blace, Macedonia",41.8716036,21.6658181
"Phuket, Thailand",7.9366015,98.3529292
"Malemba Nkulu, DR Congo",-8.0413219,26.7909208
"Kinshasa, DR Congo",-4.3196982,15.3424196
"Alamosa, Colorado",37.5780995,-105.7890452
"White Pass, Washington",46.638706,-121.389284
"Near Cubarral, Colombia",NA,NA
"Near Isparta, Turkey",NA,NA
"Off Whittier, Alaska",NA,NA
"Kiev, Ukraine",50.4500336,30.5241361
"Los Roques, Venezuela",11.8382889,-66.6391165
"Off Lihu, Hawaii",NA,NA
"Miroslawiec, Poland",53.3415106,16.0881475
"Near Malinau, Indonesia",NA,NA
"Off Macae , Rio de Janeiro , Brazil",NA,NA
"Near Bethani, Nepal",NA,NA
"Nbagu, Nigeria",NA,NA
"Lawa, Suriname",4.2698168,-54.3970184
"Bundeena, Australia",-34.0845443,151.1512348
"Chrisinau, Moldova",NA,NA
